Generacja 1
1988152.903708156, 16, 2.5357285651E10
Generacja 100
2334551.6855638414, 51, 6.5829884674E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2252335.447804532, 524063, 1
2341684.10810089, 525178, 1
2345803.416119457, 526032, 1
2355591.059864644, 527170, 1
2356187.1552478652, 527644, 1
2394805.110109778, 528752, 1
2417661.8717333972, 529549, 1
2417842.136899489, 534976, 1
2473721.9701386956, 537584, 1
2491272.9246956264, 538361, 1
2517720.279322171, 540965, 0
2523785.4829863147, 542234, 1
2546045.75990902, 542427, 0
2553776.9324304834, 546450, 1
2642075.5960429036, 547324, 1
2649551.012685208, 547595, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
1655651.0212276476, 512578, 99
1656595.7201102597, 513178, 99
1667552.725054069, 513337, 97
1671177.8216787411, 513814, 93
1675294.749780434, 514446, 96
1675469.124483885, 515558, 93
1687797.5511725936, 515598, 88
1687855.4685493838, 518277, 97
1699675.7304448027, 518293, 99
1700989.112712775, 519620, 97
1757607.750443781, 527625, 98
1776136.2309648884, 528076, 92
1778106.861984997, 528646, 97
1788084.1208367173, 529918, 93
1794786.247173164, 530402, 96
1798050.5607544323, 530733, 99
1875313.0106235733, 543448, 98
1877526.8367975375, 543941, 99
1980183.0045248587, 544308, 95
1982124.7191942583, 547122, 96
2054192.180976687, 548908, 96
2060200.706589394, 549350, 97
2088416.519454565, 550130, 98
2137937.2366185808, 550773, 99
2162603.844307646, 551956, 79
2168926.499218053, 552286, 70
2184564.4735334376, 552804, 86
2187248.245029143, 553123, 84
2207302.6856406718, 554877, 86
2217239.441325522, 555030, 83
2218837.2022131383, 555266, 77
2228370.210008322, 555602, 86
2243126.2454959955, 556277, 95
2245606.238818104, 557287, 72
2246128.006932325, 557912, 71
2269762.0433886135, 558556, 99
2313988.4606620665, 559463, 67
2321750.499182813, 560001, 82
2325804.5977416267, 560584, 81
2336242.591833587, 560822, 71
2352193.44076676, 562509, 86
2354770.2842437327, 566467, 95
2447684.7063319064, 569144, 99
2501250.5392704243, 569187, 87
2524063.193814648, 571456, 68
2551948.4358384437, 571533, 68
2567590.0678162826, 573066, 90
2576283.68294114, 574397, 95
2633712.0510498104, 575847, 96
2660104.7334844293, 576361, 94
2679561.1383282836, 577235, 99

