Generacja 1
1946521.9515849345, 7, 1.0166961485E10
Generacja 300
2075294.7450834594, 31, 5.7289931477E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2316623.5205693794, 523327, 1
2361607.335390966, 531866, 1
2418853.608437368, 535169, 1
2458833.414605894, 539761, 1
2561838.2694074786, 543802, 1
2668276.7880731276, 544394, 0
2706146.25119239, 547960, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
2051038.4514430696, 500201, 292
2052114.9820454817, 500944, 233
2071507.9667638293, 501134, 275
2074427.3111051107, 506707, 224
2097256.2149071246, 506994, 234
2116043.3259536363, 511310, 256
2130204.146583226, 514457, 215
2151991.618443742, 515616, 223
2164332.0172348474, 522271, 298
2217236.718751869, 524947, 220
2228154.589565589, 527177, 71
2236556.593316481, 530564, 296
2245882.320496747, 533794, 292
2251377.5964041455, 535491, 135
2260531.188865261, 537287, 68
2346700.2239855323, 539384, 223
2356228.308493134, 540685, 287
2404551.9242507895, 541715, 78
2421256.2155899294, 543790, 144
2441917.370488126, 545395, 125
2460794.1351950224, 546478, 115
2508931.000573491, 548726, 98
2535433.9111051266, 549914, 123
2580769.226901327, 550520, 81
2582317.936228858, 553079, 66
2630022.800983923, 554520, 107
2674483.9907821924, 555147, 288
2702030.499863153, 556261, 174
2737716.4427319295, 557349, 119
2758377.4760859823, 559108, 284
2856397.1522451784, 560096, 236

