Generacja 1
2235305.8562144255, 21, 3.0060067083E10
Generacja 30
2425174.5815791474, 36, 4.441177172E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
1983595.1037339137, 257294, 0
2018863.3639932098, 258970, 1
2031396.0674037738, 261935, 1
2053754.0579274208, 262517, 0
2056386.2263356678, 263681, 1
2058890.3876106916, 266787, 1
2097596.1801814237, 268437, 1
2104432.810688349, 268950, 1
2109145.920152523, 269916, 1
2142748.1102776495, 270213, 0
2149052.077742474, 271376, 1
2153753.5409956537, 271539, 1
2155653.931208839, 272166, 1
2160164.7466972047, 273554, 1
2186731.1510365866, 273570, 1
2188713.6712948317, 275489, 0
2210779.017523245, 277202, 1
2266610.635931182, 279392, 1
2313810.9658032903, 280511, 1
2422356.7307872768, 280811, 1
2427566.40525963, 281301, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
1713863.236579307, 263075, 29
1730859.826356637, 266328, 24
1764853.2752735498, 266690, 28
1787314.6088325786, 266848, 26
1788208.052051459, 266868, 29
1790821.995329841, 267883, 28
1798846.251093877, 270517, 29
1807181.63846682, 271648, 27
1828611.8301889293, 272849, 27
1836763.9692002553, 272915, 29
1843093.9230685222, 273589, 26
1843119.234496237, 274155, 27
1858609.9220461918, 277407, 29
1869471.8007463191, 280489, 29
1900092.3010673719, 280541, 28
1915554.049255525, 280984, 28
1920639.1417857097, 281701, 29
1920719.0713127155, 282130, 29
1920968.587143639, 283645, 29
1933866.409243085, 284384, 29
1943250.0222743414, 286427, 29
1979891.9963305148, 287939, 27
1996953.2484458021, 288944, 29
2024259.0189445517, 290263, 29
2048745.1390531978, 290537, 28
2064306.914034341, 291210, 28
2071833.476674903, 291961, 27
2088128.6838937683, 292768, 29
2105322.8196934974, 293350, 29
2122982.5583413807, 293960, 29
2188170.3418358173, 294907, 29
2199736.8287961516, 296139, 28
2212260.885103656, 296236, 27
2256593.3967204974, 296273, 29
2359705.3633109643, 296516, 26
2382989.2335118973, 296799, 29

