Generacja 1
1949361.620852421, 22, 2.8636421945E10
Generacja 100
2283933.2384216147, 32, 5.1056197918E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2346008.6307451664, 518339, 1
2350086.4251351263, 519645, 1
2352025.9057899117, 520215, 1
2373115.9329116344, 523419, 0
2392269.9554706616, 525025, 1
2393978.9058463387, 530167, 1
2415000.7194571937, 533243, 1
2465636.636199949, 533316, 0
2468249.7018180536, 535334, 0
2489708.0267535057, 536812, 0
2508202.262763124, 537014, 1
2525734.4456021627, 537091, 0
2550920.7020815406, 537308, 1
2551877.2971986276, 538327, 1
2552152.521633141, 538422, 0
2552827.5002235137, 538839, 0
2569097.071581758, 539417, 1
2576778.4713100446, 540065, 0
2580574.995498296, 540536, 0
2582113.6926030344, 540874, 1
2603136.1426354023, 543584, 1
2684345.8305642596, 547490, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
1756120.732882294, 505372, 99
1759883.6409656422, 505567, 98
1774933.6533356498, 505967, 96
1776904.9594741033, 506875, 95
1779285.2901748118, 508821, 92
1782056.8150751397, 509543, 93
1813744.8782692736, 511601, 91
1819013.7563993044, 512950, 90
1839326.402837661, 514740, 92
1921855.8140956834, 515682, 98
1940728.9935955394, 516670, 95
1978651.0483033974, 521305, 70
1986188.3570516857, 521713, 70
1999816.4294872712, 523423, 96
2010931.1019491768, 523510, 70
2024487.6564683155, 525372, 96
2117876.796369266, 532924, 96
2119005.2074451344, 534349, 93
2173730.9232828887, 536636, 97
2181796.3561527017, 537228, 97
2212579.5342663717, 542785, 99
2269005.5980126956, 549434, 98
2282870.930513988, 551132, 99
2478849.5992552084, 556102, 98
2519185.9134852476, 559864, 96
2560012.7262239726, 563411, 86
2562651.8222456146, 563969, 87
2654246.8494256763, 564512, 90
2671058.7752542216, 566322, 85
2698540.3888359936, 566678, 83
2698591.3215540745, 566975, 94
2711263.501234066, 567764, 99

