Generacja 1
1765879.6824599213, 41, 1.6853281843E10
Generacja 100
2185707.7051575272, 100, -2.147483648E9
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2312316.885030865, 519759, 1
2367399.8575007017, 530097, 1
2429883.511370407, 530796, 1
2433456.483389333, 531863, 1
2439254.1419275557, 538471, 1
2497408.3185876156, 541625, 0
2497408.3185876156, 541625, 1
2497408.3185876156, 541625, 1
2497408.3185876156, 541625, 1
2497408.3185876156, 541625, 1
2599583.876523259, 542527, 0
2599583.876523259, 542527, 1
2599583.876523259, 542527, 1
2599583.876523259, 542527, 1
2599583.876523259, 542527, 1
2599583.876523259, 542527, 1
2612253.560833902, 543864, 1
2618247.2788574733, 544427, 1
2743904.3409674778, 545842, 0
2826019.900195127, 546126, 0
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1
2826019.900195127, 546126, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
2249410.824935925, 527329, 15
2249410.824935925, 527329, 15
2249410.824935925, 527329, 15
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 16
2249410.824935925, 527329, 17
2249410.824935925, 527329, 18
2249410.824935925, 527329, 19
2249410.824935925, 527329, 20
2249410.824935925, 527329, 21
2249410.824935925, 527329, 22
2249410.824935925, 527329, 23
2249410.824935925, 527329, 24
2249410.824935925, 527329, 25
2249410.824935925, 527329, 26
2249410.824935925, 527329, 27
2249410.824935925, 527329, 28
2249410.824935925, 527329, 29
2249410.824935925, 527329, 30
2249410.824935925, 527329, 31
2249410.824935925, 527329, 32
2249410.824935925, 527329, 33
2249410.824935925, 527329, 34
2249410.824935925, 527329, 35
2249410.824935925, 527329, 36
2249410.824935925, 527329, 37
2249410.824935925, 527329, 38
2249410.824935925, 527329, 39
2249410.824935925, 527329, 40
2249410.824935925, 527329, 41
2249410.824935925, 527329, 42
2249410.824935925, 527329, 43
2249410.824935925, 527329, 44
2249410.824935925, 527329, 45
2249410.824935925, 527329, 46
2249410.824935925, 527329, 47
2249410.824935925, 527329, 48
2249410.824935925, 527329, 49
2249410.824935925, 527329, 50
2249410.824935925, 527329, 51
2249410.824935925, 527329, 52
2249410.824935925, 527329, 53
2249410.824935925, 527329, 54
2249410.824935925, 527329, 55
2249410.824935925, 527329, 56
2249410.824935925, 527329, 57
2249410.824935925, 527329, 58
2249410.824935925, 527329, 59
2249410.824935925, 527329, 60
2249410.824935925, 527329, 61
2249410.824935925, 527329, 62
2249410.824935925, 527329, 63
2249410.824935925, 527329, 64
2249410.824935925, 527329, 65
2249410.824935925, 527329, 66
2249410.824935925, 527329, 67
2249410.824935925, 527329, 68
2249410.824935925, 527329, 69
2249410.824935925, 527329, 70
2249410.824935925, 527329, 71
2249410.824935925, 527329, 72
2249410.824935925, 527329, 73
2249410.824935925, 527329, 74
2249410.824935925, 527329, 75
2249410.824935925, 527329, 76
2249410.824935925, 527329, 77
2249410.824935925, 527329, 78
2249410.824935925, 527329, 79
2249410.824935925, 527329, 80
2249410.824935925, 527329, 81
2249410.824935925, 527329, 82
2249410.824935925, 527329, 83
2249410.824935925, 527329, 84
2249410.824935925, 527329, 85
2249410.824935925, 527329, 86
2249410.824935925, 527329, 87
2249410.824935925, 527329, 88
2249410.824935925, 527329, 89
2249410.824935925, 527329, 90
2249410.824935925, 527329, 91
2249410.824935925, 527329, 92
2249410.824935925, 527329, 93
2249410.824935925, 527329, 94
2249410.824935925, 527329, 95
2249410.824935925, 527329, 96
2249410.824935925, 527329, 97
2249410.824935925, 527329, 98
2249410.824935925, 527329, 99

