Generacja 1
1958065.2227570869, 12, 1.7971668778E10
Generacja 100
1987259.2724088677, 25, 4.0060673908E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2339538.793784565, 518819, 1
2361532.7581777354, 526496, 1
2371930.3289749785, 530960, 1
2375015.47247319, 532977, 0
2427117.1665384457, 533852, 0
2427796.895904815, 537271, 1
2505229.4453931754, 540085, 1
2546132.3231251854, 540895, 1
2577714.745826795, 543463, 1
2607846.929039194, 543760, 0
2647964.7008123924, 543811, 0
2649594.4198963176, 548816, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
2199934.889431918, 515293, 48
2207943.893248521, 516066, 82
2219101.1187784174, 517095, 52
2223286.1801513596, 521675, 39
2239878.6313648564, 521799, 55
2241943.591750017, 530606, 59
2302101.994456133, 532859, 27
2307119.8799285577, 533106, 58
2312921.6506632506, 539034, 44
2375937.235367321, 541513, 26
2420393.0684411214, 542213, 48
2444613.1584049696, 545091, 42
2457581.3952654805, 546592, 73
2478464.120131431, 547640, 21
2519521.8459871467, 547820, 89
2587832.4144051843, 548125, 27
2592988.6241739932, 548681, 99
2603167.1931082834, 549440, 94
2611332.4699715404, 550270, 96
2618874.045926333, 550941, 31
2647655.594203281, 551507, 18
2653485.113058527, 552420, 93
2680530.647959966, 553263, 56
2704346.731304144, 554827, 93
2793828.488583546, 556185, 58

