Generacja 1
1949541.2604728953, 15, 2.5741045902E10
Generacja 100
1967413.1727845552, 29, 4.4147964438E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2329166.5175288958, 520581, 0
2335263.9794952953, 523416, 0
2371304.15369517, 527458, 1
2413860.8358913036, 528256, 1
2427405.496710905, 532231, 0
2437358.7581423386, 532480, 1
2449369.01482476, 535475, 1
2474825.8699118076, 537040, 1
2477685.5953643178, 538899, 1
2514049.148787688, 540299, 1
2572707.264509749, 542758, 0
2615258.8727588197, 544771, 0
2636694.567082935, 545558, 0
2663447.595037708, 546240, 1
2709008.8539150036, 547982, 0

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
2181014.4845457827, 521490, 97
2232409.7351878905, 521746, 99
2259859.471006016, 523559, 4
2262926.8641469944, 525070, 33
2269921.390108091, 527331, 46
2282986.8586669965, 533498, 89
2345737.555343976, 533834, 84
2374775.7606348656, 534034, 51
2382583.145751834, 534755, 98
2391459.169495199, 538313, 67
2404814.357825297, 539722, 68
2413969.5147760934, 539993, 72
2437278.5868563293, 540176, 43
2441153.9753741254, 541301, 94
2442513.192276209, 541755, 57
2467614.037300594, 544292, 84
2475859.4598998544, 545224, 87
2490714.3037555437, 545525, 93
2492387.8648851486, 546987, 81
2575546.005555523, 548744, 74
2606590.498708903, 549336, 99
2619196.7590966052, 549926, 2
2655689.0282669794, 551488, 83
2657969.2702678777, 552199, 71
2682743.8461977663, 554723, 57
2706920.361186922, 555273, 48
2741006.3287742804, 555685, 88
2781995.746966704, 557399, 81
2800392.3108113725, 558318, 78

