Generacja 1
1976235.8309422184, 10, 1.4391951654E10
Generacja 100
2051156.930101334, 26, 3.7409322894E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2356487.1910524527, 517380, 1
2359540.9690482467, 524589, 0
2388782.8799785133, 533384, 0
2397848.5668457784, 533645, 1
2424522.3853012, 535479, 0
2441603.6154508097, 536509, 1
2469868.4897840903, 540090, 1
2569363.9479436795, 540434, 1
2574262.8365903036, 543862, 1
2689691.9220909737, 545702, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
2185087.8604699024, 513815, 61
2244797.9765887023, 514530, 95
2246349.92090066, 522898, 16
2249318.2239755522, 524409, 4
2271987.0376989096, 525072, 86
2278847.435855652, 528817, 43
2304759.237898918, 529326, 96
2306605.2950944793, 529684, 28
2320252.142716709, 531087, 56
2334164.97930707, 531250, 12
2334164.97930707, 531250, 12
2338510.5445090267, 532566, 34
2349657.3640463846, 533517, 30
2350325.550449451, 534112, 18
2359474.2515949802, 535525, 85
2361412.8022040986, 541751, 38
2430583.75930735, 542086, 75
2463694.9410404274, 542472, 41
2484525.4114173306, 543777, 80
2485334.015155086, 544834, 98
2518960.5370145347, 545077, 40
2524590.622501035, 547456, 40
2556534.655288267, 548037, 82
2601999.4373987843, 548657, 88
2616595.9491858557, 549210, 99
2624447.894078572, 552562, 20

