Generacja 1
1932648.9822719675, 20, 3.3500145234E10
Generacja 100
2039780.126910983, 26, 3.6717636635E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2297858.9915718934, 519791, 0
2316447.208309016, 524124, 1
2347538.505321101, 529228, 1
2404268.7430930794, 531096, 0
2413585.2142737256, 531802, 0
2449181.8574025324, 532624, 0
2452132.4755478515, 533343, 1
2452219.322487704, 533632, 1
2457052.9420890193, 534424, 1
2473737.4459085884, 535674, 1
2497378.193341482, 537288, 1
2534192.939080923, 540663, 0
2587994.354414802, 541232, 0
2593082.5355044426, 541343, 0
2605366.8901658934, 542196, 1
2635426.522877776, 543222, 0
2637215.0660076337, 545220, 1
2667112.8157733837, 546212, 1
2706420.736874844, 547491, 0
2729409.785713603, 549496, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
2200651.362345344, 517082, 36
2214072.9403881207, 517849, 37
2216406.783121931, 518377, 76
2217168.0913373404, 525790, 60
2241386.719787683, 525928, 35
2270680.7650355203, 530021, 72
2273262.152730273, 532212, 78
2319810.2930781483, 533977, 67
2326559.379740521, 534283, 55
2358853.8192144833, 536236, 87
2367043.455349767, 536590, 90
2372499.9981236225, 536759, 44
2378824.771921912, 538254, 64
2379712.719512763, 541172, 72
2423967.2517109592, 541546, 67
2436460.4524496663, 545394, 35
2475095.516444637, 545650, 15
2478076.065251383, 546533, 70
2481309.158334711, 546680, 46
2498960.8456461765, 547307, 53
2501418.705749999, 550398, 72
2505164.3645641203, 550931, 86
2583244.0760082477, 551887, 92
2615398.587433629, 552997, 41
2660569.7983118608, 553385, 52
2676243.038887707, 555825, 95

