Generacja 1
1954199.0829224417, 14, 1.8750124651E10
Generacja 100
2367659.5716323266, 50, 5.8261954364E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2350939.2037253636, 517113, 1
2378393.6401180895, 519960, 1
2378580.1257309895, 520969, 1
2385247.421408886, 521315, 0
2392123.7716339976, 534632, 1
2421638.811618975, 535148, 0
2458667.9789002105, 535683, 0
2487691.466570545, 537780, 1
2511722.7371748793, 542154, 1
2522192.033278436, 542390, 1
2580704.696436331, 545450, 1
2631514.303924679, 545538, 1
2655815.3888319624, 546299, 1
2705503.8878580583, 546960, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
1544158.175318822, 505763, 99
1552555.1741926058, 505842, 99
1553757.4969871095, 506944, 98
1558976.175827977, 507358, 97
1581042.0451534183, 509915, 98
1597010.073969673, 510536, 97
1600160.565343541, 511288, 99
1619989.1118684034, 511517, 98
1640651.8982479586, 511805, 99
1641305.5036002607, 517803, 99
1693215.2584026873, 519197, 98
1698353.8991679817, 520350, 99
1801870.1092263304, 520445, 81
1803289.4180471587, 521189, 81
1810973.2707140744, 522752, 90
1855952.4370368118, 524398, 85
1880159.0117052193, 524769, 84
1894234.6841418848, 527457, 90
1903848.330823098, 527631, 96
1931521.6529467483, 529543, 84
1937234.5507098967, 529950, 85
2024800.4795554439, 530745, 94
2031104.19057787, 531012, 95
2051705.7399836362, 532237, 93
2060088.7384033196, 532883, 98
2072556.980623037, 554157, 97
2079488.8425419223, 555503, 97
2088336.0588268822, 556213, 98
2102728.3651160076, 556292, 98
2232103.797586088, 556456, 98
2239257.6206454225, 559383, 97
2243531.964209432, 559766, 98
2244664.3599582505, 561010, 98
2272360.50418693, 561267, 94
2273078.556183201, 561612, 93
2323135.0653667445, 561902, 90
2325825.9610422123, 562278, 88
2346934.133041246, 564806, 89
2352335.031909965, 565098, 91
2352361.416711393, 565320, 89
2392733.540231336, 570089, 99
2397482.2168116122, 570174, 99
2550238.5661437907, 570205, 88
2550667.808775603, 570774, 88
2569412.5947200833, 571280, 82
2588379.4519787324, 578588, 99
2626593.7592218686, 579249, 98
2643412.262191444, 579375, 93
2644256.800722759, 579962, 97
2650977.746079511, 580080, 99

