Generacja 1
1985535.4470153903, 8, 9.793633329E9
Generacja 100
1954522.3092112353, 22, 3.6020550117E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2288703.1163415997, 530120, 0
2370085.4741585786, 530480, 1
2415631.6711657774, 533616, 1
2454817.6834001453, 535958, 1
2488886.1653731354, 539274, 1
2501151.439601791, 539415, 1
2567516.0874524657, 542992, 1
2578548.557737176, 549448, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
2189159.5619592727, 509207, 17
2197754.7057806784, 514151, 39
2208384.868283497, 531467, 76
2283811.3886253065, 533496, 35
2314137.88677392, 534366, 7
2315809.3510562014, 536025, 46
2321218.5146364816, 536631, 79
2351379.2546966677, 537983, 64
2371849.634392721, 542075, 78
2415525.0063076885, 543578, 42
2420328.8073353874, 544716, 34
2506041.759540917, 545811, 98
2531707.9896064014, 548163, 56
2557495.3460605075, 548622, 76
2578548.557737176, 549448, 1
2621113.8968485594, 550135, 4
2631943.638234666, 550588, 26
2669546.5125633394, 551608, 24
2728746.5896464824, 551971, 31
2748987.44156777, 553423, 75
2861901.6389450487, 553433, 28
3006327.371256859, 553993, 39

