Generacja 1
1955638.1977083448, 10, 1.2778667437E10
Generacja 300
2000102.1276906393, 30, 4.2131969097E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2313253.343823657, 515978, 0
2328149.7438252806, 522547, 1
2358912.820916816, 525457, 1
2378833.1134691755, 535075, 1
2448630.942258766, 535342, 0
2450868.469972641, 535378, 0
2478496.2729599713, 540266, 1
2601505.0609955387, 545632, 1
2722935.4094480122, 547556, 1
2807312.3681829595, 548020, 0

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
2127958.77436033, 515471, 157
2171031.084605181, 522136, 118
2184575.5013486557, 522147, 278
2192582.235324275, 524447, 102
2198339.717054806, 526841, 126
2259159.607967769, 528530, 53
2266020.58016569, 531367, 264
2267669.778585264, 534237, 78
2269917.280022004, 534314, 42
2298703.1900501684, 534499, 202
2318851.7292811023, 534869, 250
2320636.6121566347, 535419, 61
2330255.686607856, 536984, 185
2337533.5568319205, 539270, 92
2394362.149896707, 539844, 295
2411509.6492763013, 543189, 176
2455496.157462278, 544550, 79
2488080.1135949935, 545157, 127
2489589.8966775066, 545301, 146
2515762.859689529, 546182, 9
2515887.889055753, 548176, 232
2571770.0227138917, 548626, 156
2590458.16985162, 549373, 155
2631944.8145107306, 549377, 148
2632681.5344970226, 553283, 185
2692010.745135073, 554355, 149
2811446.6735490733, 554635, 103
2843763.9484154386, 555315, 76
2868512.6315322677, 556082, 68
2886821.7078214884, 556173, 57

