Generacja 1
2159201.7751803612, 8, 1.0535810848E10
Generacja 300
2666175.194681205, 41, 4.1610670274E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2079179.322993936, 262356, 1
2081042.2131584683, 265443, 1
2083831.6225280955, 269218, 1
2135341.3037367207, 273028, 1
2240809.0979685853, 276184, 1
2312323.4020176143, 277594, 1
2413933.8984927475, 277851, 1
2521687.231061601, 278378, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
1520734.307647255, 250991, 286
1522488.0660280255, 253181, 287
1524558.5861462785, 254553, 290
1530201.50433976, 254969, 294
1555077.552515244, 255483, 272
1560669.6820716732, 255728, 274
1563024.7465544685, 256654, 292
1565629.2369912958, 259410, 291
1585687.0115565844, 259561, 190
1588208.4524339268, 260427, 288
1588855.5433798465, 283348, 292
1597497.8332252079, 283636, 287
1621992.5473342484, 285170, 276
1625248.8105908362, 285545, 295
1638382.800717338, 285595, 278
1645285.8684355244, 286844, 266
1646542.5702225936, 288912, 291
1656876.7436705185, 290504, 271
1659325.609108296, 291777, 287
1661054.1110233048, 292248, 292
1664021.0490135064, 292666, 295
1680812.6793507137, 293109, 281
1690730.8153681736, 293400, 293
1696801.7242912718, 294192, 278
1706506.6531601357, 294347, 282
1713084.28573963, 297579, 295
1817827.3916152052, 298567, 292
1846616.6473729466, 298761, 273
1858621.7467207017, 299536, 299
1867120.0571511225, 299701, 294
1892183.7309060188, 299837, 256
1894757.0385709666, 299938, 295
1895236.4410448642, 300402, 291
1897186.2869177, 300546, 297
1914571.2010029801, 301145, 280
1921885.248832522, 301732, 296
1935653.4810253552, 301816, 275
1946987.9591231917, 302366, 288
1989058.8858081214, 302862, 298
2004787.7778027107, 303521, 291
2049221.633947034, 303943, 291

