2248558.812917935, 6, 6.8975761E9
2634662.1151293702, 67, 5.5220598127E10
4380, 5627853.298105771
4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2041134.8920282582, 263295, 1
2073877.8975330703, 267025, 1
2092471.1442828213, 268315, 1
2145341.4484592415, 272784, 1
2227599.9144979888, 276622, 1
2280005.801663896, 276822, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
1479782.9705278266, 263133, 299
1482739.2095922653, 265669, 298
1491107.9535177147, 266169, 290
1509896.9940651339, 266637, 291
1513652.5745670416, 266751, 296
1526071.6127066812, 269935, 227
1528112.3988221851, 274195, 284
1543441.4605832526, 274276, 285
1543451.7077499842, 275132, 285
1546828.6533136012, 276882, 288
1558656.8351432846, 278215, 228
1563663.5994304474, 281648, 267
1568913.376058902, 284459, 295
1583132.8322296287, 284550, 284
1590802.0790062526, 286177, 236
1593590.9588222182, 286290, 264
1595204.8112340462, 287238, 278
1608412.3114399954, 287611, 268
1613467.881971869, 288077, 287
1616914.1985349208, 288423, 278
1617911.1774869557, 289265, 294
1628111.4322896432, 289719, 273
1641283.5818252857, 290465, 299
1653251.4860619945, 290612, 272
1660141.3975437954, 291212, 279
1675235.2147463565, 291731, 274
1680630.7658642316, 293491, 281
1707100.9948803098, 293633, 246
1710802.9499722482, 294103, 237
1710958.2407164304, 294548, 267
1720450.7641997046, 295757, 293
1727470.1796839377, 295795, 299
1733417.0048772274, 295976, 293
1752057.8957091593, 296463, 269
1763520.659530688, 297650, 278
1783963.2244460934, 297654, 229
1791874.4554334315, 297910, 284
1794830.7885783382, 298259, 223
1803816.6044392274, 298366, 295
1806604.96466403, 298371, 251
1806604.96466403, 298371, 275
1810581.2451457672, 298584, 273
1819333.905634839, 298932, 271
1823289.7756437592, 299674, 258
1829176.906081178, 299830, 284
1836557.4282053476, 299857, 256
1851873.5260559642, 300476, 263
1861165.360303355, 301133, 266
1872523.2777012014, 301144, 293
1881168.3575581298, 301444, 256
1883203.102034557, 302418, 290
1887204.6503063708, 302452, 266
1918124.034260692, 302606, 247
1919795.1577662767, 302667, 280
1927020.104086751, 303409, 282
1942738.4797271406, 303612, 298
1946094.9461303554, 303795, 228
1955266.0309944293, 304455, 277
1975001.1206033719, 304628, 282
1986649.321435018, 304900, 298
2005794.390418469, 305196, 243
2008373.9880929675, 305925, 293
2068544.0656225688, 306212, 256
2119252.1500196885, 306693, 285
2132109.941556792, 306906, 282
2132343.9068652224, 307366, 276
2144670.130240964, 307375, 282

