Generacja 1
2226028.106279459, 18, 2.7287376726E10
Generacja 300
2588977.465792448, 64, 6.6831190323E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
1952901.064885377, 256953, 1
1974324.1640899347, 257500, 1
2041048.8516272865, 260182, 1
2083698.064742466, 263182, 1
2089315.2211466217, 265063, 1
2104743.291785692, 266034, 1
2112868.194010657, 266049, 1
2116914.214237324, 267207, 1
2139418.283583547, 268162, 1
2153999.4807246164, 268916, 1
2166020.518995636, 271657, 0
2213100.9841714306, 275561, 1
2228382.39436761, 276230, 1
2237964.650794231, 276771, 1
2293335.8957263716, 277615, 1
2323474.391554848, 278009, 0
2363267.1269113473, 278879, 1
2393026.896335698, 280852, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
1539338.8122698716, 253733, 299
1544177.0653072877, 253871, 282
1549488.8076511922, 255454, 295
1555973.6008369455, 255581, 257
1562408.1269126167, 255707, 248
1572260.6191384532, 256014, 293
1572950.8789931983, 256488, 286
1573147.086146573, 257412, 271
1573284.706330831, 257616, 262
1574852.4041153803, 258540, 291
1576855.3532017232, 258830, 266
1593043.4190594088, 259874, 196
1594364.0160190044, 260756, 295
1603892.369088767, 261798, 199
1607578.3863750892, 266055, 269
1610453.8973752337, 267915, 232
1616831.2894793767, 272256, 192
1625334.3629302718, 273843, 276
1640715.299927511, 274894, 216
1641964.6884677315, 277320, 271
1657641.6016144112, 278106, 179
1658083.7495109832, 279989, 281
1673895.3482147406, 281202, 256
1685151.702245484, 281526, 276
1693073.15827733, 283402, 291
1706713.6464355886, 283493, 273
1709379.9727176477, 283832, 193
1710208.8886318165, 284939, 281
1715165.325718877, 285915, 291
1715515.161372384, 287500, 262
1725830.814185105, 289332, 293
1742632.328201105, 290234, 281
1749633.188877836, 291234, 269
1763090.5830333568, 291550, 299
1777136.1654799252, 291662, 285
1781772.931284497, 292201, 299
1793626.8260167455, 292808, 274
1813869.9145697209, 293181, 296
1826433.8925078213, 293856, 245
1828216.9123303238, 294397, 255
1839108.0825292214, 295199, 281
1855236.325063115, 295502, 299
1869000.019045664, 296817, 297
1888839.6463062894, 297329, 289
1906004.6296574955, 297625, 285
1941177.0282931721, 297685, 285
1945185.0174638028, 298946, 282
1979296.5378843024, 299675, 295
1993252.9145339513, 299994, 299
2025949.4899309871, 300566, 287
2035695.1192582746, 300669, 283
2057493.2558047352, 300975, 268
2063013.7089506465, 301055, 293
2067027.9065662986, 301146, 270
2076672.6854179278, 301356, 296
2097642.1827438846, 301464, 252
2103138.649666846, 301747, 285
2126176.0770192924, 302035, 237
2132297.7935092156, 302355, 272
2132629.4726781896, 302911, 298
2149947.027976992, 303321, 299
2175042.161404485, 303350, 297
2196181.4922026745, 303900, 297
2271280.620562269, 303951, 291

