Generacja 1
2238627.2993635833, 17, 2.0735137063E10
Generacja 300
2637431.248094126, 28, 2.5650600271E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2021146.5392674329, 252484, 1
2042742.1240815432, 253516, 1
2066174.547369463, 258481, 1
2081309.4778130096, 260825, 1
2085923.7905700535, 261003, 0
2087163.005009513, 263897, 1
2104912.87246517, 263983, 1
2140113.1800083104, 264627, 1
2145658.3625121596, 268306, 0
2174178.3950269744, 268347, 1
2194144.560340968, 270891, 0
2196573.196133827, 271139, 1
2197320.1481219465, 271515, 1
2201966.3605642538, 273000, 1
2256808.357189186, 276571, 1
2258957.461325937, 278807, 1
2345878.8503120667, 278899, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
1517452.428157389, 281442, 292
1557969.4837179934, 284948, 289
1579345.0644198153, 287846, 297
1583737.9431099603, 287994, 296
1589455.7337416266, 290083, 275
1618223.3024564153, 290705, 286
1623304.0636325553, 291190, 294
1627300.348106041, 291292, 290
1634553.1794007807, 292223, 299
1662213.9049918363, 293484, 297
1676922.6528818586, 293910, 295
1715679.1327141165, 295555, 295
1730932.825078672, 295635, 292
1740839.5451809713, 296721, 293
1744786.3294880101, 298713, 293
1801439.4451921142, 299197, 296
1806489.209843979, 299703, 283
1844899.754797286, 299859, 295
1852311.7554620919, 299979, 296
1854541.3428404962, 300286, 298
1874412.8081299337, 300297, 279
1880381.262107939, 301823, 297
1890038.5676464073, 302374, 277
1897795.8504602113, 302551, 260
1907664.684587022, 302936, 297
1920722.4430281343, 303080, 293
1993657.5010807859, 303282, 289
2017011.9653832812, 303638, 284

