Generacja 1
1966132.521114296, 18, 2.4017924945E10
Generacja 100
2006811.5876080135, 26, 3.9306249645E10
Nadir:,4380, 5627853.298105771
Ideal:,4380000, 39570.92524821728

First population front
Czas podrozy, Zarobek, Stworzony w generacji
2310789.3094198285, 518681, 0
2315091.36913004, 520742, 1
2340918.5786535405, 525661, 1
2362600.058280461, 527661, 1
2367922.876377792, 529429, 1
2400306.9081097245, 529884, 1
2400698.0776910586, 530591, 1
2411673.8651189827, 532728, 0
2425023.369573301, 535982, 0
2467214.506489902, 536198, 0
2484622.872760853, 536508, 1
2499767.0524358703, 540885, 0
2528150.4314026097, 541108, 1
2605613.354017595, 541765, 0
2622219.157649142, 541838, 1
2667608.515467181, 541984, 0
2668064.617499588, 543323, 0
2717762.1338366824, 544078, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
2223689.95349261, 514739, 24
2226464.4323515515, 515921, 41
2227913.133783045, 517113, 66
2242869.5271176654, 522815, 69
2273872.3707540073, 526576, 41
2274427.757270074, 529869, 57
2303612.4173923424, 532211, 40
2341459.789931845, 534139, 91
2355690.350867085, 534263, 98
2372112.581018897, 539463, 67
2381635.0065980307, 539662, 96
2440880.149861834, 540752, 71
2443584.7296777377, 540980, 96
2454509.1855662866, 542133, 60
2464234.4233841547, 542201, 83
2474257.2792390413, 543335, 45
2492144.4987111026, 544538, 22
2495818.73356587, 546174, 79
2498021.1167471535, 546330, 61
2505460.719548113, 547842, 57
2522492.041873266, 548010, 87
2584803.5952273356, 550832, 56
2638696.4960223855, 551602, 94
2669854.2898616027, 555080, 52
2714870.127808611, 555308, 42
2738044.591098806, 556321, 69

